,min_hue,max_hue,mean_hue,std_hue,min_value,max_value,mean_value,std_value,n_contours,contour_area,centroid_x,centroid_y,perimeter,max_diameter,min_diameter,horizontal_asymmetry,vertical_asymmetry
IM_000115,-212.10759965678452,-33.107599656784515,-205.1378838170473,24.712464274880652,-53.0,59.0,-0.752902082776521,17.170027299848034,2204,578088.0,463,395,347390,776.9915161132812,682.3069458007812,0.79,0.78
IM_000616,-163.00205898507602,14.997941014923981,-152.1613180345294,3.003403148299522,28.0,176.0,115.51419022262505,27.824973200253275,931,99331.0,287,342,85906,392.0312805175781,316.34027099609375,1.01,1.0
IM_000606,-237.6544346820483,-58.654434682048304,-224.1357085828637,17.343639997902386,56.0,235.0,191.87415440854124,42.73358117507036,853,139065.5,434,392,136753,537.9998779296875,357.99993896484375,1.09,1.09
IM_000180,-170.40581500745475,8.594184992545252,-161.9405460808776,9.414271975778746,18.0,201.0,126.14716127291221,34.93426762503283,1141,236781.0,1058,789,137019,650.243408203125,469.374267578125,1.11,1.08
IM_000301,-146.30105722385164,30.698942776148357,-137.03449660067264,1.9394307845956194,49.0,191.0,112.01824047095201,12.109428647110228,1084,123314.0,458,341,100762,484.7189636230469,389.2754821777344,1.28,1.3
IM_000759,-215.34637486058463,-200.34637486058463,-208.03850365748374,1.181507890462225,128.0,232.0,205.6967446102399,9.60680898127922,1301,265066.0,533,395,189560,658.516845703125,450.3591613769531,0.89,0.81
IM_000712,-169.7900583224319,8.20994167756811,-158.09064106419402,2.395649230355855,110.0,207.0,164.5579003133183,7.141704235952323,1559,283633.5,1616,945,233473,816.9813842773438,556.56884765625,1.35,1.36
IM_000723,-129.2530411546122,49.74695884538781,-123.96047621664552,4.7116499571439885,73.0,156.0,109.93381974179185,11.254008995015505,347,532587.5,2408,1105,51308,942.0421142578125,852.16455078125,1.21,1.22
IM_000685,-221.89999349508878,-42.89999349508878,-115.98405758389897,83.61120574247188,-113.0,85.0,11.854692383040254,33.44813027276269,937,25525.0,582,476,123590,541.0,428.0,7.9,7.29
IM_000517,-216.17319353060532,-37.17319353060532,-206.18404324273547,5.258910153843716,63.0,245.0,186.94370657137185,33.75846569315008,742,58695.5,372,287,68839,433.3733825683594,318.6826477050781,1.96,1.96
IM_000984,-164.53431164586357,14.465688354136432,-155.92490173240952,7.9822075676702005,43.0,165.0,117.11518489378442,34.364039180134796,87,37865.0,2194,1314,6649,288.0,267.0,1.74,1.75
IM_000045,-193.90468253361686,-14.904682533616864,-183.60089167944008,27.8155266105289,-95.0,46.0,-0.47671053538207125,23.86123588918683,1247,169106.5,490,384,164748,483.6316833496094,477.7298583984375,1.17,1.2
IM_000909,-163.61549665679487,15.384503343205125,-155.7274294566879,2.828480684208456,93.0,238.0,134.9414515290289,8.196561435436818,395,864997.5,2187,1648,91591,1457.9429931640625,1065.4129638671875,1.5,1.51
IM_000157,-214.85485770598982,-35.854857705989815,-202.42897911174055,14.491922069612977,16.0,214.0,144.0057774227902,44.40583237050083,499,33415.5,392,377,34175,239.90228271484375,218.12449645996094,1.44,1.43
IM_000851,-164.15585339595324,14.844146604046756,-154.59489462074592,4.238080689868508,44.0,214.0,160.2936082946269,8.25956495603462,3173,1675593.0,2333,1712,1197657,1785.8868408203125,1415.5914306640625,1.26,1.26
IM_000171,-132.97381208189935,46.026187918100646,-124.19104500995925,4.767664747605677,15.0,138.0,80.90534864721995,24.615811182174145,116,93686.5,2177,1371,11246,377.0,368.0,1.22,1.23
IM_000016,-200.7966400839979,-184.7966400839979,-192.28382741133382,2.109911679150632,97.0,217.0,179.76480685774365,12.927315631002259,1318,109893.0,555,490,149213,622.1882934570312,418.78497314453125,1.8,1.8
IM_000511,-204.61667168878702,-25.616671688787022,-190.7619564456399,10.6489768187923,29.0,222.0,186.13324651399168,36.34827057567106,543,58939.0,559,412,53733,293.9190368652344,275.3343505859375,1.2,1.13
IM_000048,-175.6613963408964,3.3386036591035975,-165.7918049947425,5.5379614158666595,42.0,242.0,143.14058425684485,18.954364233211333,1009,123961.0,492,323,76023,492.6576232910156,305.2351989746094,0.94,0.93
IM_000940,-195.91694879691084,-16.916948796910845,-184.8214957938569,1.8040895120234866,80.0,188.0,151.56375975568375,17.472973324915966,109,75792.0,1167,827,12361,353.890869140625,335.9614562988281,1.23,1.21
IM_000515,-158.99474721930923,20.005252780690768,-144.2020279546446,10.098843806613617,11.0,196.0,105.63284145220044,11.83329523088338,1327,405116.0,522,379,208515,599.6359252929688,541.2620849609375,0.68,0.7
IM_000952,-151.8357893344242,-139.8357893344242,-144.92248370237462,1.7692943878484926,75.0,193.0,129.96113700747048,11.742003934081836,297,605474.5,2054,1167,46235,1058.301025390625,765.4200439453125,1.08,1.07
IM_000480,-177.35451219690538,0.6454878030946247,-166.51772224247705,1.444874375391738,111.0,219.0,169.30451706152394,7.507682917017561,3465,595216.5,2130,1355,689861,1193.777587890625,770.7247314453125,1.26,1.27
IM_000283,-178.96311972613435,0.036880273865648405,-165.72970445190913,3.9587696165909123,5.0,233.0,135.53619240607247,20.449667366607603,1223,177746.5,482,436,105759,452.13409423828125,379.7958984375,0.86,0.87
IM_000718,-175.00349035602858,3.9965096439714216,-163.63561993342307,2.0246636778976703,105.0,206.0,171.16626664571407,17.835276834417396,2508,1181123.5,1762,1126,809086,1205.2626953125,921.8621215820312,0.81,0.85
IM_000877,-223.19192588407205,-44.19192588407205,-205.912387698083,34.55609560708875,1.0,255.0,144.8893638357184,48.10987388246635,658,6322691.5,4355,2216,247557,3075.933837890625,2757.11376953125,1.09,1.09
IM_000225,-238.85488820244257,-59.85488820244257,-230.42860433526053,8.209925343194254,165.0,244.0,237.4940207604055,8.6496329799395,1374,279200.0,555,433,333348,911.9185791015625,533.4456176757812,1.49,1.57
IM_000954,-175.9428551196461,-162.9428551196461,-167.597388961302,1.0704300477290767,74.0,187.0,156.12720027293898,13.890454204675294,1799,557741.5,1317,637,379504,989.6569213867188,699.8453369140625,1.01,0.95
IM_000437,-193.65386210309677,-182.65386210309677,-187.52455309453097,1.363109581581228,92.0,199.0,151.0226039722067,19.4024935987162,154,104866.0,1437,925,9557,527.9998779296875,358.99993896484375,1.56,1.56
IM_000951,-225.31809253687823,-46.318092536878225,-216.701717434224,4.852524278908468,47.0,250.0,175.38427568681533,35.77603778686785,565,55256.5,359,262,45130,301.7142639160156,263.1511535644531,1.23,1.24
IM_000364,-104.04011593967653,74.95988406032347,-95.36639399404568,3.060652222674505,107.0,249.0,218.08591108835026,27.379575588255356,3120,1462228.0,1734,1268,1412787,1561.05322265625,1348.2003173828125,1.26,1.26
IM_000229,-218.82391606499937,-39.823916064999366,-210.68612349330175,27.548049409505293,-1.0,253.0,189.71748233742784,25.354348369748916,840,7915784.5,3476,2503,313488,3394.40234375,2887.057373046875,1.03,0.97
IM_000037,-174.91633169726964,4.083668302730359,-163.45529837603993,1.667473987677862,70.0,242.0,157.90264824323367,10.093314285753438,4491,4324623.5,2282,1161,2358770,2430.93505859375,2272.294921875,1.07,1.1
IM_000965,-151.93625144334123,27.063748556658766,-140.18275052705224,11.061920633444455,43.0,174.0,121.72196801760094,30.636161212760125,2112,406032.0,1717,1236,399175,1242.677734375,850.514404296875,2.17,2.16
IM_000374,-234.60609565026147,-217.60609565026147,-227.19971774616397,1.5077407231561557,69.0,245.0,141.50481035803625,21.983774885931012,2612,1282742.5,1080,690,666875,1207.13671875,1011.692138671875,0.78,0.78
IM_000469,-160.7908681610327,18.209131838967295,-151.3450791093445,10.97490889868534,97.0,231.0,158.99657077487987,3.4951605238481633,1252,3240879.0,2252,1691,523052,3553.50439453125,2004.6768798828125,1.75,1.67
IM_000967,-188.78471250236984,-9.784712502369842,-177.81857773024262,8.689484631284463,-5.0,187.0,140.76935565869098,45.514247777031514,580,43600.0,1506,1001,56067,328.0473327636719,245.7469482421875,1.58,1.57
IM_000850,-182.8895606153692,-157.8895606153692,-171.7642835460075,1.5917692520031521,91.0,211.0,171.20908475667622,7.444096812686878,636,1682285.5,2111,1263,148119,2047.356689453125,1523.2069091796875,1.46,1.45
IM_000704,-197.1678076789716,-182.1678076789716,-192.14077922595328,1.076207888672787,143.0,232.0,187.3738931745944,6.00612377637546,507,668971.0,1659,1165,86255,1502.7166748046875,1261.54931640625,2.27,2.11
IM_000841,-230.44340862677146,-180.44340862677146,-217.72566263951708,2.554207614145678,71.0,242.0,200.39857735938864,46.38403076325317,488,29764.0,403,282,30541,247.09912109375,202.66046142578125,1.44,1.43
IM_000194,-166.13412162599383,-154.13412162599383,-158.81922152339013,1.1811161427613113,132.0,186.0,158.09956866638552,3.516603267435438,1297,171679.0,1153,726,287659,634.9296264648438,609.6762084960938,1.78,1.8
IM_000503,-175.9738818383222,3.0261181616778003,-150.96099948392083,25.94242521763667,-53.0,139.0,57.157329648720726,19.428790399467214,1489,448291.0,518,364,312684,803.42529296875,621.1731567382812,0.97,0.98
IM_000830,-171.8232143983743,-129.8232143983743,-159.88234830216317,1.2014637981527467,74.0,230.0,148.29596896515056,7.436578962811218,2376,675298.0,1170,987,397813,1379.823974609375,893.1575317382812,1.52,1.52
IM_000968,-222.03927170487268,-196.03927170487268,-209.6593616510233,2.9145719812542246,23.0,220.0,172.50934374815077,25.372945407222975,1545,107320.5,530,386,168494,515.513916015625,496.3199157714844,1.89,1.91
IM_000162,-117.7148610603728,61.2851389396272,-108.98903245598649,4.525280464391634,9.0,124.0,80.26273883015382,21.571185953678274,382,208071.0,1604,981,41673,608.3284301757812,467.2630310058594,1.1,1.08
IM_000908,-184.0232349357238,-173.0232349357238,-177.36168588135894,0.8915697200313126,115.0,207.0,181.05459437550968,2.2326352209432754,1329,442525.0,2148,1701,345874,1003.6045532226562,518.6190185546875,0.9,0.9
IM_000152,-204.96915949246872,-25.96915949246872,-195.88602783570937,9.248540092617857,4.0,231.0,156.274002087138,23.16161688846125,733,7694192.0,2979,2565,426559,3727.14990234375,2500.4541015625,1.04,1.04
IM_000801,-174.46259765270003,4.537402347299974,-142.02606212657858,60.434377481012696,18.0,162.0,84.48497710374711,32.54005199482035,1146,93040.0,1625,937,119123,387.0860900878906,375.3459167480469,1.3,1.3
IM_000993,-152.51807533235254,26.481924667647462,-145.08901945373077,11.831236675414653,88.0,203.0,129.07667265351236,10.809869357498526,436,347452.5,1517,812,59301,918.6366577148438,580.7178955078125,1.22,1.19
IM_000111,-153.3058932147722,25.694106785227802,-145.0773370590403,6.768192677386237,65.0,246.0,136.64612237221135,12.299700690650864,533,941808.5,2373,1478,164065,1671.7171630859375,1276.0257568359375,1.88,1.87
IM_000226,-204.5134375796101,-25.5134375796101,-195.6283070824618,2.548085180093759,96.0,213.0,175.24986687105422,20.577063992796806,2394,175545.5,464,432,329597,1015.3211059570312,554.5516357421875,2.52,2.44
IM_000688,-210.11197350921142,-31.111973509211424,-196.92450515508173,28.37026122206745,8.0,246.0,91.57492822999161,36.94726906555185,788,6466728.5,3579,2120,453750,4718.6669921875,2559.84033203125,1.41,1.36
IM_000103,-160.46244084371395,-146.46244084371395,-150.45324934205328,1.5154446675755457,97.0,179.0,141.72992333355757,8.232774856154126,1570,142664.5,2417,1340,377297,919.5540161132812,565.5014038085938,3.34,3.34
IM_000421,-178.7300733186636,-164.7300733186636,-169.24508493793496,1.628866271660853,85.0,202.0,166.78118396780144,13.11454861951409,1396,541049.0,2191,1318,324236,809.6611328125,641.6267700195312,0.84,0.78
IM_000419,-163.86204422347615,15.137955776523853,-151.11928251662863,3.977537909280939,39.0,186.0,122.17564414753241,22.543240150577287,779,62429.0,533,366,73538,407.853759765625,270.4377746582031,1.52,1.38
IM_000750,-181.29398005964302,-162.29398005964302,-175.65811803977914,2.5874651352677738,55.0,207.0,144.83656687195187,11.499686462703709,1822,345078.0,506,403,327489,825.845703125,566.5169067382812,1.17,1.2
IM_000586,-192.27416230309905,-13.274162303099047,-182.46285922233326,22.180247969362252,8.0,250.0,96.91822290948019,24.58107601818968,1820,764718.5,1149,808,484259,1104.4200439453125,852.2158813476562,1.04,1.02
IM_000780,-167.70553043144872,-147.70553043144872,-155.71538914795713,1.6014049584790517,75.0,168.0,151.38181851970583,5.885652855213491,209,285373.5,1662,956,31295,634.0,437.0,0.84,0.79
IM_000119,-185.38703927684767,-6.387039276847673,-171.1367137696865,5.32247336780072,40.0,216.0,154.7617602587257,30.025132901682287,725,127256.0,363,339,84685,416.59820556640625,294.42108154296875,0.78,0.8
IM_000053,-247.75722527637188,-68.75722527637188,-128.56069691706617,79.00169169113063,18.0,251.0,165.2391872966654,42.33261200846858,2887,968841.0,1276,683,1179095,1408.3189697265625,1359.9007568359375,1.67,1.66
IM_000151,-151.8098137103273,27.19018628967271,-35.10637444812956,74.40138327514588,-139.0,19.0,-46.925887359110746,23.933262592886127,3019,1652879.0,2408,1391,1088380,1601.176513671875,1287.411865234375,1.01,1.1
IM_000403,-204.787103902781,-25.787103902781013,-194.64072997996374,26.354582683144635,128.0,251.0,182.70738553765455,10.536760315813247,2219,299685.0,1840,1042,578586,1091.275634765625,882.1661987304688,2.88,2.89
IM_000945,-182.81008189644174,-162.81008189644174,-176.28650298440414,3.0805033054204336,117.0,224.0,192.69032149792622,18.164503715851705,423,2096.0,804,317,28220,290.4807434082031,189.12954711914062,23.43,22.85
IM_000207,-170.9652531859295,8.034746814070502,-140.32496356390942,63.10920540611854,46.0,254.0,174.73367958494362,7.996381659368146,4580,1458422.5,2664,1541,2183402,2651.41845703125,1884.9844970703125,2.8,2.81
IM_000843,-187.75809072176548,-8.758090721765484,-181.13863001229734,9.341957452833077,-95.0,12.0,-42.761769371025366,18.474250130761696,1485,383133.5,1100,829,257632,662.9811401367188,642.4700317382812,0.98,0.98
IM_000762,-153.6844925345565,25.31550746544349,-47.23503635792226,79.82928475028683,-124.0,84.0,-3.859670932134597,13.762040522452429,3992,3358588.5,1294,1212,1636153,2160.689208984375,1679.5609130859375,0.94,0.93
IM_000008,-249.3225039093287,-70.3225039093287,-211.70814041205102,70.09727977803843,1.0,235.0,107.78688745893893,56.83612107975147,830,56558.5,635,262,71063,404.24127197265625,254.66165161132812,1.39,1.42
IM_000807,-188.74060609038133,-9.740606090381334,-177.01506534844714,12.372380717519707,63.0,186.0,153.95127616439092,11.803728175225395,1084,127653.0,666,395,149352,614.9884033203125,607.7308959960938,2.56,2.56
IM_000036,-151.15338923239744,27.846610767602556,-108.51342354130307,65.95171575715368,-54.0,46.0,12.384772285098638,15.646429916814316,1061,102989.0,752,587,85683,395.20001220703125,370.0,1.18,1.18
IM_000452,-227.1871229109761,-211.1871229109761,-217.9201349120834,1.6748261094174794,103.0,253.0,208.01506244809562,30.985511468206187,586,53671.0,365,311,51060,282.3088684082031,268.9156188964844,1.23,1.21
IM_000651,-163.54951097921338,-151.54951097921338,-156.00830529904448,1.5098609826074783,-59.0,10.0,-4.305136288963438,9.336191507893313,203,236266.5,2057,1272,31237,569.0,421.0,0.81,0.81
IM_000303,-241.21333043811543,-229.21333043811543,-233.52587096463597,1.416898930331549,137.0,246.0,214.75011721516714,19.909682466161584,687,84633.0,549,420,69152,383.15142822265625,341.35736083984375,1.31,1.31
IM_000746,-247.00083313373815,-68.00083313373815,-239.77396411945818,6.150267216576885,-140.0,78.0,15.194227628645766,46.06910334123869,2264,730686.5,815,537,401388,922.8450927734375,722.7966918945312,0.75,0.74
IM_000571,-185.22148321387408,-6.22148321387408,-172.42152392509334,35.916690266900275,3.0,246.0,66.65162850609657,30.844443186668485,656,4795709.0,2996,2298,223517,3073.05859375,2292.06298828125,1.11,1.14
IM_000623,-230.7576613858859,-51.75766138588591,-219.48929607239975,25.878252323385244,68.0,251.0,153.86047494678363,40.91453743626669,1354,289896.5,563,332,229973,601.850341796875,585.890625,1.04,1.04
IM_000732,-179.3603229832399,-162.3603229832399,-170.15645078765377,1.9534526852389587,61.0,239.0,112.45056545767302,20.809065528456888,1318,88151.5,578,454,137936,463.473388671875,405.3836364746094,1.85,1.88
IM_000891,-148.87386193220067,30.12613806779933,-125.95251179938307,53.28529521601548,49.0,232.0,154.62409535972753,11.846710674782365,1551,178446.0,516,326,361839,707.685791015625,705.4512329101562,2.35,2.36
IM_000262,-160.03639001673238,-137.03639001673238,-149.60997217528399,1.7723179750150981,17.0,231.0,132.04688321970764,14.254273182977952,1282,217696.0,547,394,170851,695.0,369.0,0.99,0.94
IM_000610,-171.04193998844232,7.958060011557677,-139.53754578609497,62.97447917472108,44.0,161.0,106.73932751666152,23.82391539175896,1050,115830.5,467,392,105868,462.42327880859375,390.1198425292969,1.16,1.19
IM_000297,-214.982029153787,-35.98202915378701,-206.12770182448628,18.99363652686698,37.0,244.0,169.5604806802484,36.30859815342439,1412,298489.0,536,492,158956,512.567138671875,438.8460693359375,0.57,0.64
IM_000414,-205.9254113144853,-189.9254113144853,-196.30638778740652,2.600889410198468,90.0,209.0,163.97405004398297,15.380833198165082,649,751968.5,1428,1067,104154,1101.8082275390625,946.38037109375,1.2,1.18
IM_000150,-197.20929207891513,-181.20929207891513,-187.11738724354825,2.9751283840479132,74.0,191.0,156.68656305964893,20.3474602060364,224,146945.0,1476,924,12938,547.3634033203125,398.7568054199219,1.26,1.26
